"id","title","artist","date","room"
1210,"Page from the Koran",null,null,"G180"
4457,"Yamantaka Mandala","Monks of the Gyuto Tantric University","1991","G180"
5584,"Thunderstorm, Yosemite Valley, California","Ansel Adams","1945","G180"
7570,"Kleine Welten IV","Vassily Kandinsky","1922","G180"
9920,"Uber das Geistige in der Kunst","Vassily Kandinsky","1912","G180"
109170,"Three Women","Bill Viola","2008","G180"
114125,"Field Inversion","Josh Ritenour","2012","G180"
