"id","title","artist","date"
575,"Job and His Friends","Alexandre-Gabriel Decamps","c. 1852"
1664,"The Child Baptist in the Wilderness","Sir Joshua Reynolds","c. 1776"
1959,"Bacchante and Satyr",null,"1869"
2243,"Landscape","Jean-Baptiste-Camille Corot",null
8775,"An Arrangement with Flowers","Georgius Jacobus Van Os",null
