"id","title","artist","date"
118698,"Sibu II","Nontsikelelo Veleko","2003-2006"
118699,"Dress","Mimi Plange","2011"
118700,"Evening Dress","Samson Ssenkaaba","2011"
118701,"Necklace","Samson Ssenkaaba","2011"
118702,"Dress","Ituen Basi","2013"
118720,"My Strength Lies","Wangechi Mutu","2006"
118721,"My Strength Lies","Wangechi Mutu","2006"
118743,"Tinashe Wakapila, Harare, Zimbabwe","Zanele Muholi","2011"
118744,"Siya Kolela, Makhaza, Khayelitscha, Cape Town","Zanele Muholi","2011"
118747,"Lumka Stemela, Nyanga East, Cape Town","Zanele Muholi","2011"
118797,"Shangalti","J.D. 'Okhai Ojekere","1971"
118799,"Onile Gorgoro Or Akaba","J.D. 'Okhai Ojekere","1975"
118800,"Pineapple Kiko","J.D. 'Okhai Ojekere","1971"
118801,"Pineapple","J.D. 'Okhai Ojekere","1963"
118802,"Star-Koroba","J.D. 'Okhai Ojekere","1971"
118803,"Suku Sinero, Kiko","J.D. 'Okhai Ojekere","1974"
118823,"Mkpuk Eba, HD694/74","J.D. 'Okhai Ojekere","1974, printed 2013"
118830,"Beauty is in the eye of the Beholder: Sibu IV","Nontsikelelo Veleko","2003-2006"
118831,"Sibu IX","Nontsikelelo Veleko","2003-2006"
118850,"Sartorial Anarchy #4","Ike Ude","2012"
