"id","title","artist","date"
175,"Model of the Francis W. Little house (1912-1914)","Frank Lloyd Wright","1998-1999"
1965,"Section of a frieze","George Grant Elmslie","1916"
2485,"Lunette and decorative panels","Louis Henri Sullivan","1884-1885"
3347,"Easy chair","Frank Lloyd Wright","c. 1903"
3363,"Side chair","Frank Lloyd Wright","c. 1903"
3730,"Armchair","George Washington Maher","c. 1912"
4182,"Carpet","George Washington Maher","c. 1912"
4441,"Pair of elevator grilles, frieze, and overgrille","Louis Henri Sullivan","c. 1893-1894"
4569,"Armchair","William Gray Purcell","c. 1912-1913"
4649,"Side chair, one of four","William Gray Purcell","c. 1914"
4688,"Art-glass panel for a bay window, one of six","William Gray Purcell","1909"
4689,"Art-glass panel for a bay window, one of six","William Gray Purcell","1909"
4824,null,"George Washington Maher","c. 1912"
5419,"Model of the Edna S. Purcell house, now the Purcell-Cutts house, 1913","William Gray Purcell","1997"
5666,"Light fixture","William Gray Purcell","1914"
5667,"Armchair","William Gray Purcell","1912"
5694,"Casement window","George Washington Maher","1910"
5697,"Ornamental relief","Louis Henri Sullivan","1891-1892"
5737,"Weed holder","Frank Lloyd Wright","c. 1895-1900"
5740,"Urn","George Washington Maher","1912"
5995,"Dining chair","George Grant Elmslie","1910"
6274,"""Surprise Point"" chair","George Grant Elmslie","c. 1913"
8356,"Window, one of a pair","George Grant Elmslie","1922"
8408,null,"George Washington Maher","c. 1912"
8410,null,"George Washington Maher","c. 1912"
8411,null,"George Washington Maher","c. 1912"
8412,null,"George Washington Maher","c. 1912"
8417,null,"George Washington Maher","c. 1912"
8418,"Hot water kettle and stand from the coffee and tea service for Rockledge","George Washington Maher","c. 1912"
10028,"Table, from a dining set","Frank Lloyd Wright","1904"
10029,"Chair, from a dining set","Frank Lloyd Wright","1904"
10030,"Chair, from a dining set","Frank Lloyd Wright","1904"
10031,"Chair, from a dining set","Frank Lloyd Wright","1904"
10032,"Chair, from a dining set","Frank Lloyd Wright","1904"
10033,"Chair, from a dining set","Frank Lloyd Wright","1904"
10034,"Chair, from a dining set","Frank Lloyd Wright","1904"
10035,"Chair, from a dining set","Frank Lloyd Wright","1904"
10036,"Chair, from a dining set","Frank Lloyd Wright","1904"
19689,"Hallway","Frank Lloyd Wright","c. 1912-1914"
27141,"Ceiling light fixture","William Gray Purcell","1913"
30767,"Skylight panel from a set of six","William Gray Purcell","1913"
30768,"Skylight panel from a set of six","William Gray Purcell","1913"
30769,"Skylight panel from a set of six","William Gray Purcell","1913"
30770,"Skylight panel from a set of six","William Gray Purcell","1913"
30771,"Skylight panel from a set of six","William Gray Purcell","1913"
30772,"Skylight panel from a set of six","William Gray Purcell","1913"
30901,"Cast of teller's wicket","Louis Henri Sullivan","1967 (designed 1908)"
30905,"""Consultation Rooms"" sign","Louis Henri Sullivan","c. 1908"
45651,"Desk","Craftsman Workshops of Gustav Stickley","c. 1903"
55590,"Stencil","Louis Henri Sullivan","c. 1893"
62770,"Sample cast for elevator bank decoration","George Grant Elmslie","c. 1916"
97831,"Lunette and decorative panel, one of twelve","Louis Henri Sullivan","1884-1885"
97832,"Lunette and decorative panel, one of twelve","Louis Henri Sullivan","1884-1885"
97833,"Lunette and decorative panel, one of twelve","Louis Henri Sullivan","1884-1885"
98519,"Fretwork panel, one of a pair, Purcell-Cutts House","George Grant Elmslie","1913"
100985,"Dinner knife, from a twelve-piece place setting","George Washington Maher","1912"
101042,"Luncheon knife, from a twelve-piece place setting","George Washington Maher","1912"
101043,"Butter knife, from a twelve-piece place setting","George Washington Maher","1912"
101045,"Dinner fork, from a twelve-piece place setting","George Washington Maher","1912"
101047,"Salad fork, from a twelve-piece place setting","George Washington Maher","1912"
101048,"Dessert fork, from a twelve-piece place setting","George Washington Maher","1912"
101049,"Ice cream fork, from a twelve-piece place setting","George Washington Maher","1912"
101050,"Tablespoon, from a twelve-piece place setting","George Washington Maher","1912"
101051,"Dessert spoon, from a twelve-piece place setting","George Washington Maher","1912"
101052,"Teaspoon, from a twelve-piece place setting","George Washington Maher","1912"
101053,"Soup spoon, from a twelve-piece place setting","George Washington Maher","1912"
101054,"Coffee spoon, from a twelve-piece place setting","George Washington Maher","1912"
