"id","title","artist","date"
280,"Cosmetic Box",null,null
2253,"Suzuribako (Writing Box)",null,null
2385,"Stationery Box (Ryo_shibako)",null,null
14111,"Lacquer Box",null,null
14112,"Lacquer Box",null,null
14113,"Lacquer Box",null,null
14114,"Lacquer Box",null,null
14116,"Lacquer Box",null,null
14120,"Lacquer Box",null,null
14120,"Lacquer Box",null,null
34448,"Cosmetic Case",null,null
34453,"Box",null,null
34454,"Box",null,null
45653,"Tiger Emerging from Bamboo","Kan? Tsunenobu","1704-1713"
67033,"Folding Screen with Phoenixes, one of a pair","Kano Tanshin","early 18th century"
67034,"Folding Screen with Phoenix, one of a pair","Kano Tanshin",null
