"id","title","artist","date"
108833,"Untitled (Dirt Track)","Noriko Furunishi","2005 (printed 2009)"
112951,"Tokyo Story 2: Bridge (after Hiroshige)","Emily Allchurch","2011"
112952,"Tokyo Story 3: Night Harbour (after Hiroshige)","Emily Allchurch","2011"
112955,"Tokyo Story 6: Shrine (after Hiroshige)","Emily Allchurch","2011"
112957,"Tokyo Story 8: Temple (after Hiroshige)","Emily Allchurch","2011"
112958,"Tokyo Story 9: Bankside (after Hiroshige)","Emily Allchurch","2011"
114540,"american singers (e, g, b, d, f) (chorus)","Ann Hamilton","2009"
115177,"Chelsea Court, 2009","Cory Prahl","2009"
115179,"#19.113126 Wasco, CA, 2009","Doug Rickard","2011"
116191,"6EQUJ5","Jennifer Steinkamp","2012-2013"
