"id","title","artist","date","room"
1721,"Frank","Chuck Close","1969","G373"
1958,"Untitled","Cy Twombly","1970","G373"
2807,"Linear Still Life","William Scott","1973","G373"
102644,"Your Dog","Yoshitomo Nara","2002","G373"
109122,"Cube (9 x 9 x 9)","Mona Hatoum","2008","G373"
111565,"Bok 4a","Dieter Roth","1961","G373"
