"id","title","artist","date","room"
1541,"Ritual Bell (DÅtaku)","Unknown","1st century BCE-1st century CE","G205"
3119,"Deep Bowl with Four Projections","Unknown","2500-1500 BCE","G205"
3214,"Vajra Warrior (one of a pair)","Unknown","mid 14th century","G205"
5371,"Haniwa of a Female Shrine Attendant","Unknown","6th century","G205"
6621,"Recumbent vessel with long neck","Unknown","7th century","G205"
12132,"Vajra Warrior (one of a pair)","Unknown","mid 14th century","G205"
111520,"Wide-Mouthed Jar","Unknown",null,"G205"
122390,"Jar with flared mouth","Unknown","5th century","G205"
122391,"Jar","Unknown","3rd-7th century","G205"
124688,"Figurine of a Female","Unknown","1000-800 BCE","G205"
