"id","title","artist","date","room"
129921,"Barkcloth panel",null,"c. 1930","G255"
129926,"Barkcloth panel",null,"c. 1930","G255"
129929,"Barkcloth panel",null,"c. 1930","G255"
129930,"Barkcloth panel",null,"c. 1930","G255"
129931,"Barkcloth panel",null,"c. 1930","G255"
129932,"Barkcloth panel",null,"c. 1930","G255"
129933,"Barkcloth panel",null,"c. 1930","G255"
129942,"Barkcloth panel",null,"c. 1930","G255"
129943,"Barkcloth panel",null,"c. 1930","G255"
129944,"Barkcloth panel",null,"c. 1930","G255"
129945,"Barkcloth panel",null,"c. 1930","G255"
129946,"Barkcloth panel",null,"c. 1930","G255"
129947,"Barkcloth panel",null,"c. 1930","G255"
129948,"Barkcloth panel",null,"c. 1930","G255"
129949,"Barkcloth panel",null,"c. 1930","G255"
129952,"Barkcloth panel",null,"c. 1930","G255"
