"id","title","artist","date","room"
46035,"Bosporus","Emma Bormann",null,"G316"
60495,"Lustre tile with bird design, one of a pair","Maw & Company, Ltd.","c. 1880","G316"
60495,"Lustre tile with bird design, one of a pair","William Frend De Morgan","c. 1880","G316"
60496,"Lustre tile with bird design, one of a pair","Maw & Company, Ltd.","c. 1880","G316"
60496,"Lustre tile with bird design, one of a pair","William Frend De Morgan","c. 1880","G316"
114997,"Evening","Carl Thiemann","1921","G316"
126875,"Poplar Bay (Lake of the Woods)","Walter J. Phillips","1930","G316"
126883,"Wiston River","Frank Morley Fletcher","c. 1900-1911","G316"
126912,"The Shorn Ones","Murray Griffin","1933","G316"
126977,"Last Rays of Sunshine","Hans Neumann","1910","G316"
127006,"Sic Transit Gloria Mundi (Thus Passes the Glory of the World)","William Giles","c. 1924","G316"
127045,"Brotherswater","Frank Morley Fletcher","c.1900","G316"
127519,"Snow in Springtime","John Edgar Platt","1919-1920","G316"
127523,"The Jetty, Sennen Cove","John Edgar Platt","1921-1922","G316"
127541,"Haunt of the Jay","William Giles","c. 1930-1932","G316"
128398,"Cuckoo","Allen W. Seaby","c. 1915-1926","G316"
128399,"Cuckoo","Allen W. Seaby","c. 1915-1926","G316"
128400,"The Sloop Inn, St. Ives","Sydney Lee","1904","G316"
128403,"ChÃ¢teau de GruyÃ¨res","Isabel de Bohun Lockyer","1926","G316"
128411,"Thames Barges","Ethel Kirkpatrick","1911","G316"
131976,"The Boat Men","Mabel Royds","1920-1930","G316"
131990,"A Lochranza Croft","Helen G. Stevenson","c. 1920-1930","G316"
131994,"Roztocka Alley (RoztockÃ¡ alej)","Arnošt Hofbauer","1910","G316"
132012,"Garden Bouquet (Gartenstrauss)","Johanna Metzner","20th century","G316"
132016,"Lady of the Peacocks (La Dame aux Paons)","René Francillon","20th century","G316"
132731,"Orange Lilies","Mabel Royds","1933-1938","G316"
132733,"Foxgloves","Mabel Royds","1933-1938","G316"
132734,"Cineraria","Mabel Royds","1933-1938","G316"
132735,"Dandelions","Mabel Royds","1933-1938","G316"
132736,"Surf No. 1","Gerhard Sy","1921","G316"
132737,"Allegory","Carl Alexander Brendel","1916","G316"
135449,"Lakeshore","Helene Mass","c.1920-1929","G316"
135450,"Summer Solstice, Dawn, Stonehenge","William Giles","c.1915-1920","G316"
135467,"Reflections","Helene Mass","c.1920-1929","G316"
135468,"Seagulls","Hans Frank","1923","G316"
135469,"Tawny Owl (Waldkauz)","Norbertine von Bresslern-Roth","1922","G316"
135477,"Autumn Landscape","Vadim Dmitrievich Falileeff","c. 1916-1920","G316"
135481,"Children on a Dock","Eva Langhammer","1938","G316"
135506,"Primroses","Marianne von Buddenbrock","c. 1890-1930","G316"
135510,"Young Bulls","Hans Neumann","1908","G316"
135515,"Flamingos","Helene Tüpke-Grande","c.1920-1930","G316"
135518,"The Black Hat","Jessie Isabelle Garrow","c.1920-1929","G316"
135520,"Happy Family","Allen W. Seaby","c.1915-1926","G316"
135983,"Copper bowl",null,"c.1890-1939","G316"
135986,"Brass plate",null,"c.1884-1930","G316"
136101,"Magnolia","Mabel Royds","1928-1938","G316"
136103,"Magnolia","Mabel Royds","1928-1938","G316"
