"id","title","artist","date","room"
131328,"Selma 1965","Omar Victor Diop","2016","G368"
131329,"Thiaroye 1944","Omar Victor Diop","2016","G368"
131330,"Fr̩d̩rick Douglass","Omar Victor Diop","2015","G368"
131331,"St. B̩n̩dicte de Palerme","Omar Victor Diop","2014","G368"
131332,"Jean-Baptiste Belley","Omar Victor Diop","2014","G368"
136396,"Kodwa II, Amsterdam","Zanele Muholi","2017","G368"
136507,"MalD, Delaware","Zanele Muholi","2017","G368"
136508,"MalD, Atlanta","Zanele Muholi","2017","G368"
136509,"Muholi, Muholi, Parktown","Zanele Muholi","2016","G368"
136515,"Autoportrait, from the series ""70's Lifestyle""","Samuel Fosso","1975-1978 (printed 2019)","G368"
136516,"Autoportrait, from the series ""70's Lifestyle""","Samuel Fosso","1975-1978 (printed 2019)","G368"
136517,"Autoportrait, from the series ""70's Lifestyle""","Samuel Fosso","1975-1978 (printed 2019)","G368"
136518,"Autoportrait, from the series ""70's Lifestyle""","Samuel Fosso","1975-1978 (printed 2019)","G368"
