"id","title","artist","date","room"
4471,"Satiric Dancer, Paris","André Kertész","1926","G281"
6950,"Humidor","Unknown","c. 1935","G281"
6957,"""Soda King"" syphon bottle","Norman Bel Geddes","c. 1935","G281"
6964,"Cocktail shaker","Lurelle Van Arsdale Guild","c. 1934","G281"
7102,"Cocktail shaker/server","Jean Puiforcat","1925","G281"
13133,"Dazey Triple Ice Crusher","Dazey Churn & Mfg. Co.","c. 1940-1950","G281"
38033,"Jazz Baby","Adolf Dehn","1928","G281"
38077,"Swinging at the Savoy","Adolf Dehn","1941","G281"
40260,"Ice bucket with cover","Unknown","c. 1937","G281"
40263,"Decanter from ""The Cocktail Hour Set""","Russel Wright","c. 1935","G281"
40264,"Glass from ""The Cocktail Hour Set""","Russel Wright, Inc.","c. 1935","G281"
40265,"Glass from ""The Cocktail Hour Set""","Russel Wright, Inc.","c. 1935","G281"
40266,"Glass from ""The Cocktail Hour Set""","Russel Wright, Inc.","c. 1935","G281"
40267,"Glass from ""The Cocktail Hour Set""","Russel Wright, Inc.","c. 1935","G281"
40268,"Glass from ""The Cocktail Hour Set""","Russel Wright, Inc.","c. 1935","G281"
40269,"Glass from ""The Cocktail Hour Set""","Russel Wright","c. 1935","G281"
40270,"Shaker from a cocktail set","Russel Wright","c. 1930","G281"
40271,"Cup from a cocktail set","Russel Wright","c. 1930","G281"
40272,"Cup from a cocktail set","Russel Wright","c. 1930","G281"
40273,"Cup from a cocktail set","Russel Wright","c. 1930","G281"
40274,"Cup from a cocktail set","Russel Wright","c. 1930","G281"
40275,"Cup from a cocktail set","Russel Wright","c. 1930","G281"
40276,"Cup from a cocktail set","Russel Wright","c. 1930","G281"
40277,"Tray from a cocktail set","Russel Wright","c. 1930","G281"
40297,"Farenheitor Bottle Cooler","Peter Schlumbohm","c. 1961","G281"
40323,"Van Nelles Tobacco (Van Nelles Tabak)","Jacob (Jac.) Jongert","1920","G281"
40946,"Pipe","Unknown","c. 1935","G281"
40947,"Pipe",null,"c. 1935","G281"
40948,"Pipe",null,"c. 1935","G281"
40949,"Pipe",null,"c. 1935","G281"
40950,"Pipe",null,"c. 1935","G281"
40951,"Pipe",null,"c. 1935","G281"
120484,"Hangover Club","Elmer Bischoff","1953","G281"
121593,"Absinthe House, New Orleans","Guy Pène du Bois","1946","G281"
121685,"Cocktail Party","David Park","1952","G281"
121837,"Arthur Rubinstein, Havana","Gjon Mili","1944 (printed later)","G281"
121924,"Jazz Quartet","Henry Bozeman Jones","c. 1935","G281"
121948,"Jayne Mansfield And Sophia Loren At Romanoff's, Beverly Hills",null,"1958","G281"
