"id","title","artist","date","room"
99332,"Feather Flurries","Reiko Sudo","1993","G251"
99336,"Origami Pleats","Okada Mizue","1997","G251"
99336,"Origami Pleats","Reiko Sudo","1997","G251"
99336,"Origami Pleats","Suwa Hiroko","1997","G251"
99337,"Tsugihagi","Reiko Sudo","1998","G251"
99337,"Tsugihagi","Ueno Kazuhiro","1998","G251"
99339,"Karadaki","Reiko Sudo","2000","G251"
99341,"Tsuru","Otani Keiji","2001","G251"
99341,"Tsuru","Reiko Sudo","2001","G251"
99342,"Paper Roll","Reiko Sudo","2002","G251"
99343,"Striped Rounds","Reiko Sudo","2004","G251"
99446,"Tanabata","Miura Tomoko","2005","G251"
99446,"Tanabata","Reiko Sudo","2005","G251"
99446,"Tanabata","Suwa Hiroko","2005","G251"
99449,"Amate","Reiko Sudo","2000","G251"
109120,"Untitled","Kusama Yayoi","1967","G251"
113172,"Cosmic Plants","Tokumaru Kyoko","2008","G251"
113173,"Signs","Hattori Makiko","2009","G251"
116779,"Cultural News","Mishima Kimiyo","2007","G251"
116925,"Untitled","Mishima Kimiyo","2007","G251"
127321,"Physarum","Mori Aya","2017","G251"
128300,"Sarcotesta","Mori Aya","2017","G251"
131246,"Planet","Tanaka Tomomi","2015","G251"
