"id","title","artist","date","room"
85,"Goddess Isis",null,"c. 664 BCE - 30 CE","G250"
93,"God Osiris",null,"644-30 BCE","G250"
95,"Cartonnage of Lady Tashat",null,"945-712 BCE","G250"
97,"Coffin of Lady Tashat",null,"945-712 BCE","G250"
1230,"False door",null,"about 2400 BCE","G250"
1235,"Helmet mask",null,"19th century","G250"
1312,"Tusk",null,"1775-1777","G250"
1346,"Striding figure",null,"300-30 BCE","G250"
1358,"Water pitcher",null,null,"G250"
1701,"Goddess Isis",null,null,"G250"
1854,"Power figure",null,"early 20th century","G250"
1916,"Male figure",null,"early 20th century","G250"
3050,"Shrine Figure",null,null,"G250"
3183,"Equestrian figure",null,"about 1450","G250"
3862,"Power figure",null,"c. 1900","G250"
3909,"Chief's chair",null,null,"G250"
4866,"Shrine head",null,null,"G250"
5259,"Stool",null,"1900-1950","G250"
5290,"Ceremonial sword",null,"mid 20th century","G250"
6028,"Portrait of Pharaoh Amenhotep III",null,"1391-1353 BCE","G250"
6509,"Harp",null,"late 19th century","G250"
8014,"Female figure",null,"early 20th century","G250"
8472,"God Horus (Harpocrates)",null,"644-30 BCE","G250"
40128,"Stool",null,"c. 1949","G250"
60639,"Standing Figure",null,null,"G250"
102200,"Memorial head",null,"1550-1650","G250"
111088,"Fantasy coffin","Sowah Kwei","1993","G250"
111879,"Mami Wata figure",null,"1950s","G250"
113292,"Mask with shoulder cloth",null,null,"G250"
113480,"Low chair/stool",null,null,"G250"
114035,"Tyiwara headcrest",null,"first half of 20th century","G250"
115514,"Kono altar",null,"second quarter of 20th century","G250"
118817,"Plaque",null,"16th-17th century","G250"
119030,"Mask",null,"1940s","G250"
123402,"Power figure",null,"early 20th century","G250"
124062,"Figure","Nzipri Master","1900-1934","G250"
125253,"Marionette","Unknown",null,"G250"
125254,"Male figure","Unknown",null,"G250"
125326,"Ikenga Figure",null,"first half of 20th century","G250"
126818,"""Ntadi"" figure",null,null,"G250"
126884,"Baboon (Moon God Thoth)",null,null,"G250"
129702,"Caryatid stool","Master of Lusambo","c. 1910","G250"
131439,"Post figure",null,"1900-1950","G250"
131786,"Veranda post","Dada Areogun","1900-1950","G250"
