"id","title","artist","date","room"
1617,"Arms of Pope Paul III (reigned 1534â49)",null,"c. 1540","G235"
2251,"Baltimoresignature album quilt top",null,"1844-45","G235"
3506,"Cherry quilt","Mary Ellen Jones","1859","G235"
4214,"Star quilt",null,"late 1800s","G235"
4217,"Diamond and Square quilt","Unknown","c. 1910-20","G235"
4664,"Sunshine and Shadow quilt","Unknown","c. 1945","G235"
12657,"Fountain",null,null,"G235"
63681,"Quilt",null,"c. 1890","G235"
64094,"Quilt top",null,"1901","G235"
83669,"Diamond in Square quilt","Unknown","c. 1910","G235"
83670,"Log Cabin (Barn Raising) Quilt","Unknown","c. 1890","G235"
83671,"Sunshine and Shadow Quilt","Unknown","c. 1920","G235"
94341,"Floral appliquÃ© quilt",null,"c. 1860s–70s","G235"
94689,"LeMoyne Stars quilt",null,"c. 1880-90","G235"
94704,"Carolina Lily quilt",null,"c. 1870","G235"
123326,"Double Irish Chain variation quilt",null,"c. 1940-60","G235"
