"id","title","artist","date","room"
3317,"American Beauty vase","Roycroft Shops","c. 1912","G315"
4983,"American Beauty bud vase","Roycroft Shops","c. 1912","G315"
5261,"Pitcher","Clara Barck Welles","c. 1917","G315"
5261,"Pitcher","Kalo Shop","c. 1917","G315"
10024,"Hors d'oeuvres tray","Grant Wood","c. 1914","G315"
10024,"Hors d'oeuvres tray","Kristoffer Haga","c. 1914","G315"
10024,"Hors d'oeuvres tray","Volund Crafts Shop","c. 1914","G315"
12960,"Vase","Mary Chase Perry","c. 1903-1907","G315"
12960,"Vase","Pewabic Pottery","c. 1903-1907","G315"
13019,"Coffee and milk set","Lebolt & Company","c. 1920","G315"
40310,"Plate","Joseph Fortune Meyer","c. 1900","G315"
40310,"Plate","Newcomb College Pottery","c. 1900","G315"
40310,"Plate","Sarah Agnes Estelle Irvine","c. 1900","G315"
46777,"Saint  Veronica with the Sudarium","Unknown","c. 1475","G315"
51104,"Sisters","Bertha Lum","1907","G315"
51108,"The Home Coming","Bertha Lum","1905","G315"
52262,"The Home Coming","Bertha Lum","1905","G315"
52263,"The Home Coming","Bertha Lum","1905","G315"
52265,"The Homecoming","Bertha Lum","1905","G315"
91396,"Bookend, one of a pair",null,null,"G315"
91397,"Bookend, one of a pair",null,null,"G315"
97842,"Bowl","Handicraft Guild of Minneapolis",null,"G315"
101523,"Doorplate","Charles Sumner Greene","c. 1900","G315"
101523,"Doorplate","Henry Mather Greene","c. 1900","G315"
101653,"Key woodblock for ""Sisters""","Bertha Lum","1907","G315"
105075,"Redwood","Gustave Baumann","1928","G315"
117686,"Print blocks (gendai hanga)","Micah Schwaberow","second half 20th century","G315"
123064,"Spider Lily","Edna Boies Hopkins","c. 1905-1917","G315"
124132,"Vase","Joseph Fortune Meyer","1912","G315"
124132,"Vase","Newcomb College Pottery","1912","G315"
124132,"Vase","Sarah Agnes Estelle Irvine","1912","G315"
126873,"Hillside Woods","Gustave Baumann","1924","G315"
126874,"California Hills","Anders Gustave Aldrin","c. 1935","G315"
126880,"Old Pines at Monterey","Pedro de Lemos","c. 1921","G315"
126888,"Untroubled Waters","Frances Gearhart","1931","G315"
126901,"The Bridge","Bror Julius Olsson Nordfeldt","1906","G315"
126915,"Seaside Landscape","Elizabeth Colwell","c. 1910-1915","G315"
126917,"Old Sycamore","Norma Bassett Hall","1941-1942","G315"
126965,"Heartsease","Margaret Jordan Patterson","c. 1920s","G315"
126966,"The Bouquet","Margaret Jordan Patterson","1920-1931","G315"
126967,"Golden Lotus","Anna Heyward Taylor","1933","G315"
126976,"California Hills","Anders Gustave Aldrin","c. 1934","G315"
127009,"Tourrettes-sur-Loup","Norma Bassett Hall","1928-1929","G315"
127334,"Spring Day","Gustave Baumann","1918","G315"
127515,"Along Side","Tod Lindenmuth","c. 1930","G315"
127518,"In the Park","Eliza Draper Gardiner","c. 1915-1925","G315"
127521,"Moonlight on the Konkapot","Eva Auld Watson","c. 1926","G315"
127538,"Lotus, Growing","Grace Rhoades Dean","c. 1920-1930","G315"
127539,"Above the Sea","Frances Gearhart","c. 1924","G315"
127542,"Lumber Mills in Bellingham Bay","Elizabeth Colborne","c. 1933","G315"
131187,"Rosita","Mabel A. Hewit","1957","G315"
131188,"Double-sided woodblock for ""Rosita""","Mabel A. Hewit","1957","G315"
131318,"Goldfish #1","Elizabeth Norton","1924","G315"
131343,"Windblown Trees","Margaret Jordan Patterson","c. 1916-18","G315"
131344,"The Cliff Dweller","Pedro de Lemos","c. 1915-1920","G315"
131345,"The Thaw","William S. Rice","c. 1920","G315"
132002,"California Hills (variant proof)","Anders Gustave Aldrin","c. 1935","G315"
135446,"Zinnias and Marigolds","Margaret Jordan Patterson","c. 1923","G315"
135447,"Garden Flowers","Margaret Jordan Patterson","1921","G315"
135471,"Ducks and Hollyhocks","Jessie Arms Botke","c. 1930","G315"
135472,"Tropical Flower Study","William S. Rice","c. 1925","G315"
135479,"Windblown Trees","Margaret Jordan Patterson","c. 1916","G315"
135485,"Capt'n Seth's Doorway","Jane Berry Judson","c. 1933","G315"
135489,"The Sycamore Tree","Anders Gustave Aldrin","c.1935","G315"
135504,"Vignole from a Gondola","Margaret Jordan Patterson","1920","G315"
135514,"Pair of Carins","Elizabeth Norton","1932","G315"
135517,"Big Sister","Eliza Draper Gardiner","c.1920-1937","G315"
135928,"River Reflections","Arthur Wesley Dow","c. 1910","G315"
135929,"River Reflections","Arthur Wesley Dow","c. 1910","G315"
135989,"Bowl",null,"1925","G315"
135992,"One of three napkin rings",null,"1911","G315"
135997,"One of three napkin rings",null,"1911","G315"
135999,"One of three napkin rings",null,"1911","G315"
136000,"Bowl",null,"c. 1912-1916","G315"
136003,"Letter opener",null,null,"G315"
136006,"Letter opener",null,null,"G315"
136008,"Letter opener",null,null,"G315"
136013,"Candle snuffer",null,null,"G315"
