"id","title","artist","date","room"
535,"<i>Dou</i> ritual vessel",null,null,"G214"
811,"<i>Hu</i> wine vessel",null,null,"G214"
812,"Cow-head finial",null,null,"G214"
813,"<i>Zun</i> wine vessel",null,null,"G214"
814,"<i>Jian</i> water basin",null,"500-400 BCE","G214"
815,"<i>Gong</i> wine vessel",null,"late 13th century BCE","G214"
816,"<i>Ding</i> food vessel",null,null,"G214"
819,"<i>Fangjia</i> wine vessel",null,null,"G214"
823,"<i>Lei</i> wine vessel",null,"late 4th century BCE","G214"
825,"Kneeling figure",null,null,"G214"
827,"<i>Zun</i> wine vessel in the shape of an owl","Unknown",null,"G214"
829,"<i>You</i> wine vessel in double-owl shape",null,"12th-11th century BCE","G214"
830,"<i>Gui</i> food vessel",null,null,"G214"
832,"<i>Zun</i> wine vessel",null,null,"G214"
835,"Ceremonial <i>ge</i> dagger-ax",null,"1300-1046 BCE","G214"
836,"Dagger-axe (ge)",null,"1600-1046 BCE","G214"
837,"<i>Fangding</i> wine vessel",null,"late 11th century BCE","G214"
839,"Chariot shaft socket",null,"13th-12th century BCE","G214"
844,"Recumbant water buffalo",null,"9th century BCE","G214"
862,"<i>Ding</i> food vessel",null,null,"G214"
870,"<i>You</i> wine vessel",null,null,"G214"
871,"<i>Gui</i> food vessel",null,null,"G214"
876,"<i>Ding</i> food vessel",null,null,"G214"
888,"Butt Cap for Spear Haft",null,null,"G214"
897,"Chariot Finials with Bird",null,null,"G214"
937,"Ceremonial <i>mao</i> spear head",null,"1600-1046 BCE","G214"
939,"<i>You</i> wine vessel",null,null,"G214"
951,"Chariot Finial with Bird",null,null,"G214"
962,"Pole finial",null,null,"G214"
973,"Ladle",null,null,"G214"
994,"Appliqu̩ in the form of <i>taotie</i> mask",null,null,"G214"
1024,"<i>Lei</i> wine vessel",null,null,"G214"
1046,"Winged dragon, one of a pair",null,null,"G214"
1067,"Covered <i>zhou</i> ritual food vessel",null,"475-221 BCE","G214"
1068,"<i>Gui</i> food vessel",null,null,"G214"
1076,"<i>Pan</i> water basin",null,"12th-11th century BCE","G214"
1091,"<i>Jia</i> wine vessel",null,null,"G214"
1100,"<i>Yi</i> water vessel",null,null,"G214"
1107,"<i>Gu</i> wine vessel",null,null,"G214"
1111,"Chariot finial with bird",null,null,"G214"
1112,"Butt cap for spear haft",null,null,"G214"
1113,"<i>Liding</i> food vessel",null,null,"G214"
1116,"Sacrificial knife",null,null,"G214"
1125,"<i>Gui</i> food vessel",null,null,"G214"
1130,"Wheel-axle Cap, one of a pair",null,"570-476 BCE","G214"
1133,"Ceremonial dagger",null,null,"G214"
1134,"Ceremonial dagger",null,null,"G214"
1135,"<i>Zun</i> wine vessel",null,null,"G214"
1136,"Finial for the end of a dagger-axe",null,null,"G214"
1137,"Implement",null,null,"G214"
1138,"<i>Ding</i> food vessel",null,"5th century BCE","G214"
1141,"<i>Gui</i> food vessel",null,null,"G214"
1143,"<i>Fangding</i> food vessel",null,null,"G214"
1144,"<i>Pan</i> water vessel",null,null,"G214"
1145,"Vessel with Cover",null,null,"G214"
1146,"<i>Jue</i> wine vessel",null,null,"G214"
1148,"<i>Zhi</i> wine vessel",null,null,"G214"
1149,"<i>Jia</i> wine vessel",null,null,"G214"
1151,"<i>Hu</i> wine vessel",null,null,"G214"
1152,"<i>Hu</i> wine vessel",null,"5th century BCE","G214"
1153,"<i>Yan</i> steamer",null,null,"G214"
1154,"Chariot Finial with Bird",null,"late 12th-11th century BCE","G214"
1158,"<i>Zun</i> wine vessel",null,"late 12th-11th century BCE","G214"
1160,"<i>Fanghu</i> wine vessel",null,"5th-4th century BCE","G214"
1161,"<i>Bianhu</i> wine vessel",null,"5th century BCE","G214"
2388,"Ting (Ritual Food Vessel)",null,null,"G214"
