"id","title","artist","date","room"
324,"Snuff Bottle",null,"1750-1850","G216"
4804,"Pair of Low Back Armchairs",null,"late 17th century","G216"
4840,"Stool",null,null,"G216"
4967,"Footstool (gundeng)",null,"c. 1600","G216"
4973,"Zither (Qin)",null,"1634 (dated by inscription)","G216"
4974,"Bookshelf",null,"late 17th century","G216"
4975,"Lute table",null,"c. 1600","G216"
5053,"Footstool",null,null,"G216"
5196,"Vertical flute",null,"c. 1800","G216"
5242,"Official Seal of the Han Regiment of the Yellow Banner",null,"Qianlong period, 1750","G216"
5350,"Corner-leg Painting Table",null,"late 17th century","G216"
5804,"Stationary Tray",null,null,"G216"
8138,"Folding Bookstand",null,null,"G216"
8225,"Round Seal Box",null,null,"G216"
8226,"Table screen",null,"c. 1800","G216"
8227,"Rectangular stand",null,null,"G216"
9205,"Square Corner Cabinet with Latticework Upper Doors",null,"c. 1600","G216"
9341,"Celadon jar",null,null,"G216"
9348,"Seal chest",null,null,"G216"
9350,"Lantern",null,null,"G216"
9351,"Lantern, one of a pair",null,null,"G216"
9946,"Circular Stone Painting, One of a Pair","Juan Yuan","early 19th century","G216"
9947,"Circular Stone Painting, One of a Pair","Juan Yuan","early 19th century","G216"
12061,"Brush pot",null,null,"G216"
12067,"Seal",null,"1428","G216"
12134,"The Studio of Gratifying Discourse","Unknown","1797","G216"
13367,"Folding Armchair",null,null,"G216"
14400,"Snuff Bottle",null,"1850-1900","G216"
14404,"Snuff Bottle",null,"1919","G216"
14408,"Snuff Bottle",null,"1921","G216"
14412,"Snuff Bottle",null,"1923","G216"
14414,"Snuff Bottle",null,"1780-1850","G216"
14418,"Snuff Bottle",null,"1900-1930","G216"
14420,"Snuff Bottle",null,"1898","G216"
14421,"Snuff Bottle",null,"1918","G216"
14427,"Snuff Bottle",null,"1920","G216"
14432,"Snuff Bottle",null,"1850-1900","G216"
14433,"Snuff Bottle",null,"1916","G216"
14439,"Snuff Bottle",null,"1900-1935","G216"
14442,"Snuff Bottle",null,"1900-1935","G216"
14444,"Snuff Bottle",null,"1898","G216"
14447,"Snuff Bottle",null,"1780-1825","G216"
14449,"Snuff Bottle",null,"1850-1900","G216"
14451,"Snuff Bottle",null,"1900-1935","G216"
14453,"Snuff Bottle",null,"1800-1900","G216"
14539,"Snuff Bottle",null,"1900-1935","G216"
14540,"Snuff Bottle",null,"1850-1900","G216"
14543,"Snuff Bottle",null,"1890-1930","G216"
14544,"Snuff Bottle",null,"1850-1900","G216"
14545,"Snuff Bottle",null,"1875-1925","G216"
14546,"Snuff Bottle",null,"1875-1925","G216"
14549,"Snuff Bottle",null,"1800-1880","G216"
14550,"Snuff Bottle",null,"1890-1930","G216"
14556,"Snuff Bottle",null,"1850-1925","G216"
14565,"Snuff Bottle",null,"1850-1900","G216"
14567,"Snuff Bottle",null,"1750-1825","G216"
14568,"Snuff Bottle",null,"1900-1935","G216"
14573,"Snuff Bottle",null,"1875-1925","G216"
14578,"Snuff Bottle",null,"1750-1850","G216"
14579,"Snuff Bottle",null,"1780-1850","G216"
14580,"Snuff Bottle",null,"1850-1925","G216"
14583,"Snuff Bottle",null,"1750-1825","G216"
14584,"Snuff Bottle",null,"1750-1825","G216"
14585,"Snuff Bottle",null,"1800-1900","G216"
14586,"Snuff Bottle",null,"1800-1880","G216"
14593,"Snuff Bottle",null,"1900-1935","G216"
14600,"Snuff Bottle",null,"1900-1935","G216"
14601,"Snuff Bottle",null,"1780-1850","G216"
14602,"Snuff Bottle",null,"1875-1925","G216"
14603,"Snuff Bottle",null,"1890-1930","G216"
14604,"Snuff Bottle",null,"1750-1850","G216"
14605,"Snuff Bottle",null,"1850-1925","G216"
