"id","title","artist","date","room"
100442,"Flowering Kale","Yoshida Fujio","1953","G252"
100443,"Yellow Iris","Yoshida Fujio","1954","G252"
117044,"Cercle","Futamura Yoshimi","2010","G252"
117638,"Gladiolus","Yoshida Fujio","1953","G252"
117639,"MyÅga","Yoshida Fujio","1953","G252"
117641,"Iris","Yoshida Fujio","1954","G252"
117642,"Nasturtium","Yoshida Fujio","1953","G252"
123857,"The Foundation of Light","Kanbe Tomoyuki","2006","G252"
125152,"Black Hole No. 8 2015","Futamura Yoshimi","2015","G252"
128290,"Blooming","Fujikasa Satoko","2016","G252"
128292,"Leaf vessel","Inaba Chikako","2017","G252"
131247,"Rising Dragon","Tokuda Yasokichi IV","2017","G252"
131282,"Flower vase","Ono Hakuko","c. 1980","G252"
